"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"6.12825","2.4475e-05","","0.04367381"
"6.1285","2.4399e-05","","0.04367383"
"6.12875","2.4575e-05","","0.04367386"
"6.129","2.4324e-05","3.301","0.04367388"
"6.12925","2.4347e-05","","0.0436739"
"6.1295","2.3945e-05","","0.04367392"
"6.12975","2.4073e-05","","0.04367393"
"6.13","2.4324e-05","3.301","0.04367396"
"6.13025","2.4058e-05","","0.04367397"
"6.1305","2.4452e-05","","0.043674"
"6.13075","2.4414e-05","","0.04367402"
"6.131","2.4324e-05","3.301","0.04367404"
"6.13125","2.4286e-05","","0.04367406"
"6.1315","2.412e-05","","0.04367408"
"6.13175","2.4347e-05","","0.0436741"
"6.132","2.4712e-05","3.301","0.04367412"
"6.13225","2.4414e-05","","0.04367414"
"6.1325","2.4347e-05","","0.04367416"
"6.13275","2.4613e-05","","0.04367418"
"6.133","2.4589e-05","3.302","0.0436742"
"6.13325","2.4347e-05","","0.04367422"
"6.1335","2.4338e-05","","0.04367424"
"6.13375","2.4423e-05","","0.04367426"
"6.134","2.4324e-05","3.301","0.04367428"
"6.13425","2.4082e-05","","0.0436743"
"6.1345","2.4423e-05","","0.04367432"
"6.13475","2.4347e-05","","0.04367434"
"6.135","2.4802e-05","3.302","0.04367436"
"6.13525","2.4688e-05","","0.04367438"
"6.1355","2.4878e-05","","0.0436744"
"6.13575","2.456e-05","","0.04367442"
"6.136","2.4475e-05","3.302","0.04367444"
"6.13625","2.4035e-05","","0.04367446"
"6.1365","2.411e-05","","0.04367448"
"6.13675","2.4006e-05","","0.0436745"
"6.137","2.4224e-05","3.301","0.04367452"
"6.13725","2.4461e-05","","0.04367454"
"6.1375","2.4499e-05","","0.04367456"
"6.13775","2.4134e-05","","0.04367458"
"6.138","2.4551e-05","3.301","0.0436746"
"6.13825","2.4627e-05","","0.04367462"
"6.1385","2.4992e-05","","0.04367464"
"6.13875","2.4399e-05","","0.04367466"
"6.139","2.4537e-05","3.302","0.04367468"
"6.13925","2.4551e-05","","0.0436747"
"6.1395","2.4665e-05","","0.04367472"
"6.13975","2.4414e-05","","0.04367474"
"6.14","2.4248e-05","3.301","0.04367476"
"6.14025","2.4399e-05","","0.04367478"
"6.1405","2.4627e-05","","0.0436748"
"6.14075","2.4452e-05","","0.04367482"
"6.141","2.4527e-05","3.301","0.04367484"
"6.14125","2.4172e-05","","0.04367486"
"6.1415","2.4262e-05","","0.04367488"
"6.14175","2.4286e-05","","0.0436749"
"6.142","2.4234e-05","3.302","0.04367492"
"6.14225","2.474e-05","","0.04367494"
"6.1425","2.4575e-05","","0.04367496"
"6.14275","2.4826e-05","","0.04367498"
"6.143","2.4575e-05","3.302","0.043675"
"6.14325","2.4703e-05","","0.04367502"
"6.1435","2.4073e-05","","0.04367504"
"6.14375","2.4158e-05","","0.04367506"
"6.144","2.43e-05","3.301","0.04367508"
"6.14425","2.4437e-05","","0.0436751"
"6.1445","2.4385e-05","","0.04367512"
"6.14475","2.4423e-05","","0.04367514"
"6.145","2.4489e-05","3.301","0.04367516"
"6.14525","2.4385e-05","","0.04367518"
"6.1455","2.4309e-05","","0.0436752"
"6.14575","2.4196e-05","","0.04367522"
"6.146","2.3959e-05","3.301","0.04367524"
"6.14625","2.4196e-05","","0.04367526"
"6.1465","2.4589e-05","","0.04367528"
"6.14675","2.465e-05","","0.04367531"
"6.147","2.4489e-05","3.301","0.04367533"
"6.14725","2.4598e-05","","0.04367535"
"6.1475","2.4385e-05","","0.04367537"
"6.14775","2.4489e-05","","0.04367539"
"6.148","2.4665e-05","3.301","0.04367541"
"6.14825","2.4414e-05","","0.04367543"
"6.1485","2.4347e-05","","0.04367545"
"6.14875","2.3959e-05","","0.04367547"
"6.149","2.3807e-05","3.301","0.04367549"
"6.14925","2.4347e-05","","0.04367551"
"6.1495","2.4636e-05","","0.04367553"
"6.14975","2.4134e-05","","0.04367555"
"6.15","2.4461e-05","3.302","0.04367557"
"6.15025","2.4674e-05","","0.04367559"
"6.1505","2.4248e-05","","0.04367561"
"6.15075","2.4399e-05","","0.04367563"
"6.151","2.4272e-05","3.302","0.04367565"
"6.15125","2.3997e-05","","0.04367567"
"6.1515","2.402e-05","","0.04367569"
"6.15175","2.4096e-05","","0.04367571"
"6.152","2.402e-05","3.301","0.04367573"
"6.15225","2.421e-05","","0.04367575"
"6.1525","2.421e-05","","0.04367577"
"6.15275","2.4399e-05","","0.04367579"
"6.153","2.4489e-05","3.301","0.04367581"
"6.15325","2.4338e-05","","0.04367583"
"6.1535","2.4461e-05","","0.04367585"
"6.15375","2.4499e-05","","0.04367587"
"6.154","2.4248e-05","3.301","0.04367589"
"6.15425","2.4347e-05","","0.04367591"
"6.1545","2.4234e-05","","0.04367593"
"6.15475","2.4414e-05","","0.04367595"
"6.155","2.4262e-05","3.301","0.04367597"
"6.15525","2.4362e-05","","0.04367599"
"6.1555","2.4475e-05","","0.04367601"
"6.15575","2.4414e-05","","0.04367603"
"6.156","2.4148e-05","3.301","0.04367605"
"6.15625","2.4196e-05","","0.04367607"
"6.1565","2.4248e-05","","0.04367609"
"6.15675","2.4414e-05","","0.04367611"
"6.157","2.4362e-05","3.301","0.04367613"
"6.15725","2.4665e-05","","0.04367615"
"6.1575","2.4172e-05","","0.04367617"
"6.15775","2.4627e-05","","0.04367619"
"6.158","2.4035e-05","3.301","0.04367621"
"6.15825","2.4134e-05","","0.04367623"
"6.1585","2.4537e-05","","0.04367625"
"6.15875","2.4196e-05","","0.04367627"
"6.159","2.4475e-05","3.302","0.04367629"
"6.15925","2.456e-05","","0.04367631"
"6.1595","2.4665e-05","","0.04367633"
"6.15975","2.4537e-05","","0.04367635"
"6.16","2.4262e-05","3.301","0.04367637"
"6.16025","2.4158e-05","","0.04367639"
"6.1605","2.4399e-05","","0.04367641"
"6.16075","2.4499e-05","","0.04367643"
"6.161","2.4461e-05","3.301","0.04367645"
"6.16125","2.4688e-05","","0.04367647"
"6.1615","2.4399e-05","","0.04367649"
"6.16175","2.4309e-05","","0.04367651"
"6.162","2.4309e-05","3.302","0.04367653"
"6.16225","2.4044e-05","","0.04367655"
"6.1625","2.412e-05","","0.04367657"
"6.16275","2.3968e-05","","0.04367659"
"6.163","2.4324e-05","3.301","0.04367661"
"6.16325","2.465e-05","","0.04367663"
"6.1635","2.4499e-05","","0.04367665"
"6.16375","2.4362e-05","","0.04367667"
"6.164","2.4627e-05","3.301","0.04367669"
"6.16425","2.4589e-05","","0.04367671"
"6.1645","2.4224e-05","","0.04367673"
"6.16475","2.4186e-05","","0.04367675"
"6.165","2.412e-05","3.301","0.04367677"
"6.16525","2.4826e-05","","0.04367679"
"6.1655","2.4489e-05","","0.04367681"
"6.16575","2.4324e-05","","0.04367683"
"6.166","2.4362e-05","3.301","0.04367685"
"6.16625","2.4385e-05","","0.04367687"
"6.1665","2.4437e-05","","0.04367689"
"6.16675","2.4376e-05","","0.04367691"
"6.167","2.4537e-05","3.301","0.04367693"
"6.16725","2.4499e-05","","0.04367695"
"6.1675","2.4589e-05","","0.04367697"
"6.16775","2.4452e-05","","0.04367699"
"6.168","2.4196e-05","3.301","0.04367701"
"6.16825","2.421e-05","","0.04367703"
"6.1685","2.3907e-05","","0.04367705"
"6.16875","2.3921e-05","","0.04367707"
"6.169","2.4589e-05","3.301","0.04367709"
"6.16925","2.4385e-05","","0.04367711"
"6.1695","2.4248e-05","","0.04367713"
"6.16975","2.4399e-05","","0.04367715"
"6.17","2.4338e-05","3.301","0.04367717"
"6.17025","2.3959e-05","","0.04367719"
"6.1705","2.4196e-05","","0.04367721"
"6.17075","2.4338e-05","","0.04367723"
"6.171","2.4362e-05","3.302","0.04367725"
"6.17125","2.4082e-05","","0.04367727"
"6.1715","2.4475e-05","","0.04367729"
"6.17175","2.3983e-05","","0.04367731"
"6.172","2.4362e-05","3.301","0.04367733"
"6.17225","2.4466e-05","","0.04367735"
"6.1725","2.4305e-05","","0.04367737"
"6.17275","2.4101e-05","","0.04367739"
"6.173","2.4366e-05","3.3","0.04367741"
"6.17325","2.4158e-05","","0.04367743"
"6.1735","2.4347e-05","","0.04367745"
"6.17375","2.4248e-05","","0.04367747"
"6.174","2.4362e-05","3.301","0.04367749"
"6.17425","2.4262e-05","","0.04367751"
"6.1745","2.4423e-05","","0.04367753"
"6.17475","2.4309e-05","","0.04367755"
"6.175","2.4376e-05","3.302","0.04367757"
"6.17525","2.4362e-05","","0.04367759"
"6.1755","2.4376e-05","","0.04367761"
"6.17575","2.4489e-05","","0.04367764"
"6.176","2.4338e-05","3.302","0.04367766"
"6.17625","2.4461e-05","","0.04367768"
"6.1765","2.4338e-05","","0.0436777"
"6.17675","2.4186e-05","","0.04367772"
"6.177","2.4262e-05","3.301","0.04367774"
"6.17725","2.412e-05","","0.04367776"
"6.1775","2.3893e-05","","0.04367778"
"6.17775","2.412e-05","","0.04367779"
"6.178","2.421e-05","3.301","0.04367781"
"6.17825","2.4347e-05","","0.04367784"
"6.1785","2.4613e-05","","0.04367786"
"6.17875","2.4324e-05","","0.04367788"
"6.179","2.4224e-05","3.302","0.0436779"
"6.17925","2.4286e-05","","0.04367792"
"6.1795","2.4248e-05","","0.04367794"
"6.17975","2.4399e-05","","0.04367796"
"6.18","2.4399e-05","3.302","0.04367798"
"6.18025","2.4324e-05","","0.043678"
"6.1805","2.4551e-05","","0.04367802"
"6.18075","2.4414e-05","","0.04367804"
"6.181","2.4414e-05","3.301","0.04367806"
"6.18125","2.393e-05","","0.04367808"
"6.1815","2.4461e-05","","0.0436781"
"6.18175","2.4627e-05","","0.04367812"
"6.182","2.4489e-05","3.301","0.04367814"
"6.18225","2.4376e-05","","0.04367816"
"6.1825","2.4082e-05","","0.04367818"
"6.18275","2.4376e-05","","0.0436782"
"6.183","2.4082e-05","3.301","0.04367822"
"6.18325","2.4414e-05","","0.04367824"
"6.1835","2.4186e-05","","0.04367826"
"6.18375","2.4414e-05","","0.04367828"
"6.184","2.411e-05","3.301","0.0436783"
"6.18425","2.4399e-05","","0.04367832"
"6.1845","2.4598e-05","","0.04367834"
"6.18475","2.465e-05","","0.04367836"
"6.185","2.4499e-05","3.302","0.04367838"
"6.18525","2.4248e-05","","0.0436784"
"6.1855","2.4537e-05","","0.04367842"
"6.18575","2.4376e-05","","0.04367844"
"6.186","2.4475e-05","3.302","0.04367846"
"6.18625","2.4224e-05","","0.04367848"
"6.1865","2.4172e-05","","0.0436785"
"6.18675","2.4527e-05","","0.04367852"
"6.187","2.4158e-05","3.301","0.04367854"
"6.18725","2.4414e-05","","0.04367856"
"6.1875","2.4575e-05","","0.04367858"
"6.18775","2.4186e-05","","0.0436786"
"6.188","2.4399e-05","3.302","0.04367862"
"6.18825","2.4234e-05","","0.04367864"
"6.1885","2.4665e-05","","0.04367866"
"6.18875","2.4309e-05","","0.04367868"
"6.189","2.4362e-05","3.301","0.0436787"
"6.18925","2.4712e-05","","0.04367872"
"6.1895","2.4376e-05","","0.04367874"
"6.18975","2.4598e-05","","0.04367876"
"6.19","2.4248e-05","3.301","0.04367878"
"6.19025","2.4527e-05","","0.0436788"
"6.1905","2.4309e-05","","0.04367882"
"6.19075","2.4148e-05","","0.04367884"
"6.191","2.411e-05","3.301","0.04367886"
"6.19125","2.3945e-05","","0.04367888"
"6.1915","2.4082e-05","","0.0436789"
"6.19175","2.4551e-05","","0.04367892"
"6.192","2.4286e-05","3.301","0.04367894"
"6.19225","2.4324e-05","","0.04367896"
"6.1925","2.411e-05","","0.04367898"
"6.19275","2.4613e-05","","0.043679"
"6.193","2.4073e-05","3.301","0.04367902"
"6.19325","2.4589e-05","","0.04367904"
"6.1935","2.4461e-05","","0.04367906"
"6.19375","2.4688e-05","","0.04367908"
"6.194","2.4324e-05","3.302","0.0436791"
"6.19425","2.4324e-05","","0.04367912"
"6.1945","2.4461e-05","","0.04367914"
"6.19475","2.475e-05","","0.04367916"
"6.195","2.4665e-05","3.302","0.04367918"
"6.19525","2.4309e-05","","0.0436792"
"6.1955","2.4688e-05","","0.04367922"
"6.19575","2.4575e-05","","0.04367924"
"6.196","2.4475e-05","3.301","0.04367926"
"6.19625","2.4423e-05","","0.04367928"
"6.1965","2.4309e-05","","0.0436793"
"6.19675","2.4338e-05","","0.04367932"
"6.197","2.4082e-05","3.302","0.04367934"
"6.19725","2.4224e-05","","0.04367936"
"6.1975","2.4499e-05","","0.04367938"
"6.19775","2.4286e-05","","0.0436794"
"6.198","2.4589e-05","3.301","0.04367942"
"6.19825","2.4613e-05","","0.04367944"
"6.1985","2.4262e-05","","0.04367946"
"6.19875","2.4096e-05","","0.04367948"
"6.199","2.4499e-05","3.302","0.0436795"
"6.19925","2.4347e-05","","0.04367953"
"6.1995","2.4158e-05","","0.04367954"
"6.19975","2.4414e-05","","0.04367957"
"6.2","2.4598e-05","3.302","0.04367959"
"6.20025","2.4802e-05","","0.04367961"
"6.2005","2.4636e-05","","0.04367963"
"6.20075","2.4636e-05","","0.04367965"
"6.201","2.4598e-05","3.302","0.04367967"
"6.20125","2.4551e-05","","0.04367969"
"6.2015","2.4272e-05","","0.04367971"
"6.20175","2.4347e-05","","0.04367973"
"6.202","2.4134e-05","3.301","0.04367975"
"6.20225","2.4499e-05","","0.04367977"
"6.2025","2.3831e-05","","0.04367979"
"6.20275","2.4096e-05","","0.04367981"
"6.203","2.4035e-05","3.301","0.04367983"
"6.20325","2.4437e-05","","0.04367985"
"6.2035","2.4234e-05","","0.04367987"
"6.20375","2.4537e-05","","0.04367989"
"6.204","2.4527e-05","3.302","0.04367991"
"6.20425","2.4527e-05","","0.04367993"
"6.2045","2.4172e-05","","0.04367995"
"6.20475","2.4248e-05","","0.04367997"
"6.205","2.4234e-05","3.301","0.04367999"
"6.20525","2.4347e-05","","0.04368001"
"6.2055","2.4148e-05","","0.04368003"
"6.20575","2.4589e-05","","0.04368005"
"6.206","2.4172e-05","3.301","0.04368007"
"6.20625","2.4134e-05","","0.04368009"
"6.2065","2.4158e-05","","0.04368011"
"6.20675","2.4324e-05","","0.04368013"
"6.207","2.4196e-05","3.301","0.04368015"
"6.20725","2.43e-05","","0.04368017"
"6.2075","2.4196e-05","","0.04368019"
"6.20775","2.4338e-05","","0.04368021"
"6.208","2.4196e-05","3.302","0.04368023"
"6.20825","2.4376e-05","","0.04368025"
"6.2085","2.4475e-05","","0.04368027"
"6.20875","2.4475e-05","","0.04368029"
"6.209","2.4362e-05","3.301","0.04368031"
"6.20925","2.3694e-05","","0.04368033"
"6.2095","2.3869e-05","","0.04368035"
"6.20975","2.4082e-05","","0.04368037"
"6.21","2.4778e-05","3.301","0.04368039"
"6.21025","2.4423e-05","","0.04368041"
"6.2105","2.465e-05","","0.04368043"
"6.21075","2.4939e-05","","0.04368045"
"6.211","2.4527e-05","3.301","0.04368047"
"6.21125","2.4489e-05","","0.04368049"
"6.2115","2.4082e-05","","0.04368051"
"6.21175","2.4044e-05","","0.04368053"
"6.212","2.4262e-05","3.302","0.04368055"
"6.21225","2.4613e-05","","0.04368057"
"6.2125","2.4414e-05","","0.04368059"
"6.21275","2.4726e-05","","0.04368061"
"6.213","2.456e-05","3.301","0.04368063"
"6.21325","2.4674e-05","","0.04368065"
"6.2135","2.4338e-05","","0.04368067"
"6.21375","2.4272e-05","","0.04368069"
"6.214","2.4224e-05","3.301","0.04368071"
"6.21425","2.4437e-05","","0.04368073"
"6.2145","2.4475e-05","","0.04368075"
"6.21475","2.402e-05","","0.04368077"
"6.215","2.4248e-05","3.301","0.04368079"
"6.21525","2.4148e-05","","0.04368081"
"6.2155","2.4385e-05","","0.04368083"
"6.21575","2.4058e-05","","0.04368085"
"6.216","2.4499e-05","3.302","0.04368087"
"6.21625","2.4286e-05","","0.04368089"
"6.2165","2.4286e-05","","0.04368091"
"6.21675","2.4362e-05","","0.04368093"
"6.217","2.4362e-05","3.301","0.04368095"
"6.21725","2.4248e-05","","0.04368097"
"6.2175","2.456e-05","","0.04368099"
"6.21775","2.4148e-05","","0.04368101"
"6.218","2.4461e-05","3.301","0.04368103"
"6.21825","2.4347e-05","","0.04368105"
"6.2185","2.4172e-05","","0.04368107"
"6.21875","2.4134e-05","","0.04368109"
"6.219","2.43e-05","3.301","0.04368111"
"6.21925","2.4627e-05","","0.04368113"
"6.2195","2.4712e-05","","0.04368115"
"6.21975","2.4703e-05","","0.04368117"
"6.22","2.4437e-05","3.301","0.04368119"
"6.22025","2.4234e-05","","0.04368121"
"6.2205","2.4044e-05","","0.04368123"
"6.22075","2.4376e-05","","0.04368125"
"6.221","2.4399e-05","3.301","0.04368127"
"6.22125","2.4414e-05","","0.04368129"
"6.2215","2.456e-05","","0.04368131"
"6.22175","2.4513e-05","","0.04368133"
"6.222","2.4414e-05","3.301","0.04368135"
"6.22225","2.4347e-05","","0.04368137"
"6.2225","2.4082e-05","","0.04368139"
"6.22275","2.4499e-05","","0.04368141"
"6.223","2.4385e-05","3.301","0.04368143"
"6.22325","2.4423e-05","","0.04368145"
"6.2235","2.4437e-05","","0.04368147"
"6.22375","2.4513e-05","","0.0436815"
"6.224","2.4423e-05","3.302","0.04368152"
"6.22425","2.4423e-05","","0.04368154"
"6.2245","2.4234e-05","","0.04368156"
"6.22475","2.4196e-05","","0.04368158"
"6.225","2.4385e-05","3.301","0.0436816"
"6.22525","2.4726e-05","","0.04368162"
"6.2255","2.4864e-05","","0.04368164"
"6.22575","2.5029e-05","","0.04368166"
"6.226","2.5612e-05","3.301","0.04368168"
"6.22625","2.5645e-05","","0.0436817"
"6.2265","2.5309e-05","","0.04368172"
"6.22675","2.5181e-05","","0.04368174"
"6.227","2.475e-05","3.301","0.04368176"
"6.22725","2.4172e-05","","0.04368178"
"6.2275","2.4006e-05","","0.0436818"
"6.22775","2.4172e-05","","0.04368182"
"6.228","2.4272e-05","3.302","0.04368184"
"6.22825","2.4954e-05","","0.04368186"
"6.2285","2.4452e-05","","0.04368188"
"6.22875","2.475e-05","","0.0436819"
"6.229","2.4385e-05","3.301","0.04368192"
"6.22925","2.4309e-05","","0.04368194"
"6.2295","2.3907e-05","","0.04368196"
"6.22975","2.4148e-05","","0.04368198"
"6.23","2.4347e-05","3.301","0.043682"
"6.23025","2.4399e-05","","0.04368202"
"6.2305","2.421e-05","","0.04368204"
"6.23075","2.4598e-05","","0.04368206"
"6.231","2.3869e-05","3.301","0.04368208"
"6.23125","2.4262e-05","","0.0436821"
"6.2315","2.4058e-05","","0.04368212"
"6.23175","2.4437e-05","","0.04368214"
"6.232","2.4362e-05","3.302","0.04368216"
"6.23225","2.4575e-05","","0.04368218"
"6.2325","2.4452e-05","","0.0436822"
"6.23275","2.4362e-05","","0.04368222"
"6.233","2.4309e-05","3.301","0.04368224"
"6.23325","2.4475e-05","","0.04368226"
"6.2335","2.4598e-05","","0.04368228"
"6.23375","2.4096e-05","","0.0436823"
"6.234","2.4399e-05","3.301","0.04368232"
"6.23425","2.4272e-05","","0.04368234"
"6.2345","2.4537e-05","","0.04368236"
"6.23475","2.4385e-05","","0.04368238"
"6.235","2.4186e-05","3.301","0.0436824"
"6.23525","2.43e-05","","0.04368242"
"6.2355","2.475e-05","","0.04368244"
"6.23575","2.43e-05","","0.04368246"
"6.236","2.4452e-05","3.301","0.04368248"
"6.23625","2.4385e-05","","0.04368251"
"6.2365","2.4461e-05","","0.04368253"
"6.23675","2.456e-05","","0.04368255"
"6.237","2.4437e-05","3.301","0.04368257"
"6.23725","2.4489e-05","","0.04368259"
"6.2375","2.4158e-05","","0.04368261"
"6.23775","2.4362e-05","","0.04368263"
"6.238","2.4362e-05","3.301","0.04368265"
"6.23825","2.43e-05","","0.04368267"
"6.2385","2.4627e-05","","0.04368269"
"6.23875","2.4499e-05","","0.04368271"
"6.239","2.4575e-05","3.301","0.04368273"
"6.23925","2.4186e-05","","0.04368275"
"6.2395","2.4324e-05","","0.04368277"
"6.23975","2.4362e-05","","0.04368279"
"6.24","2.4044e-05","3.302","0.04368281"
"6.24025","2.4286e-05","","0.04368283"
"6.2405","2.4196e-05","","0.04368285"
"6.24075","2.4073e-05","","0.04368287"
"6.241","2.412e-05","3.301","0.04368289"
"6.24125","2.4362e-05","","0.04368291"
"6.2415","2.4489e-05","","0.04368293"
"6.24175","2.4598e-05","","0.04368295"
"6.242","2.4627e-05","3.301","0.04368297"
"6.24225","2.4224e-05","","0.04368299"
"6.2425","2.4551e-05","","0.04368301"
"6.24275","2.43e-05","","0.04368303"
"6.243","2.4362e-05","3.301","0.04368305"
"6.24325","2.4461e-05","","0.04368307"
"6.2435","2.4613e-05","","0.04368309"
"6.24375","2.4376e-05","","0.04368311"
"6.244","2.4636e-05","3.301","0.04368313"
"6.24425","2.393e-05","","0.04368315"
"6.2445","2.4134e-05","","0.04368317"
"6.24475","2.4058e-05","","0.04368319"
"6.245","2.393e-05","3.301","0.04368321"
"6.24525","2.4082e-05","","0.04368323"
"6.2455","2.4148e-05","","0.04368325"
"6.24575","2.4196e-05","","0.04368327"
"6.246","2.4338e-05","3.301","0.04368329"
"6.24625","2.4196e-05","","0.04368331"
"6.2465","2.43e-05","","0.04368333"
"6.24675","2.4082e-05","","0.04368335"
"6.247","2.4272e-05","3.301","0.04368337"
"6.24725","2.4158e-05","","0.04368339"
"6.2475","2.4362e-05","","0.04368341"
"6.24775","2.4414e-05","","0.04368343"
"6.248","2.4272e-05","3.301","0.04368345"
"6.24825","2.4437e-05","","0.04368347"
"6.2485","2.4347e-05","","0.04368349"
"6.24875","2.4272e-05","","0.04368351"
"6.249","2.4272e-05","3.301","0.04368353"
"6.24925","2.4186e-05","","0.04368355"
"6.2495","2.4376e-05","","0.04368357"
"6.24975","2.4234e-05","","0.04368359"
"6.25","2.4688e-05","3.302","0.04368361"
"6.25025","2.4414e-05","","0.04368363"
"6.2505","2.4347e-05","","0.04368365"
"6.25075","2.4362e-05","","0.04368367"
"6.251","2.3945e-05","3.301","0.04368369"
"6.25125","2.4044e-05","","0.04368371"
"6.2515","2.4272e-05","","0.04368373"
"6.25175","2.4262e-05","","0.04368375"
"6.252","2.4082e-05","3.301","0.04368377"
"6.25225","2.4134e-05","","0.04368379"
"6.2525","2.4376e-05","","0.04368381"
"6.25275","2.4148e-05","","0.04368383"
"6.253","2.421e-05","3.301","0.04368385"
"6.25325","2.4158e-05","","0.04368387"
"6.2535","2.4452e-05","","0.04368389"
"6.25375","2.4224e-05","","0.04368391"
"6.254","2.4347e-05","3.301","0.04368393"
"6.25425","2.4414e-05","","0.04368395"
"6.2545","2.4309e-05","","0.04368397"
"6.25475","2.4452e-05","","0.04368399"
"6.255","2.4309e-05","3.301","0.04368401"
"6.25525","2.4272e-05","","0.04368403"
"6.2555","2.4262e-05","","0.04368405"
"6.25575","2.4489e-05","","0.04368407"
"6.256","2.4636e-05","3.301","0.04368409"
"6.25625","2.4186e-05","","0.04368411"
"6.2565","2.402e-05","","0.04368413"
"6.25675","2.4338e-05","","0.04368415"
"6.257","2.4186e-05","3.301","0.04368417"
"6.25725","2.4286e-05","","0.04368419"
"6.2575","2.4437e-05","","0.04368421"
"6.25775","2.4551e-05","","0.04368423"
"6.258","2.4399e-05","3.301","0.04368425"
"6.25825","2.393e-05","","0.04368427"
"6.2585","2.3997e-05","","0.04368429"
"6.25875","2.4527e-05","","0.04368431"
"6.259","2.4286e-05","3.301","0.04368433"
"6.25925","2.4452e-05","","0.04368435"
"6.2595","2.4575e-05","","0.04368437"
"6.25975","2.4362e-05","","0.04368439"
"6.26","2.4248e-05","3.301","0.04368441"
"6.26025","2.4234e-05","","0.04368443"
"6.2605","2.43e-05","","0.04368445"
"6.26075","2.465e-05","","0.04368447"
"6.261","2.4551e-05","3.301","0.04368449"
"6.26125","2.4082e-05","","0.04368451"
"6.2615","2.4499e-05","","0.04368453"
"6.26175","2.4575e-05","","0.04368455"
"6.262","2.4665e-05","3.301","0.04368457"
"6.26225","2.4262e-05","","0.04368459"
"6.2625","2.4499e-05","","0.04368461"
"6.26275","2.4234e-05","","0.04368463"
"6.263","2.4788e-05","3.301","0.04368465"
"6.26325","2.4703e-05","","0.04368467"
"6.2635","2.4489e-05","","0.04368469"
"6.26375","2.421e-05","","0.04368471"
"6.264","2.4513e-05","3.302","0.04368473"
"6.26425","2.4262e-05","","0.04368475"
"6.2645","2.4073e-05","","0.04368477"
"6.26475","2.4309e-05","","0.04368479"
"6.265","2.4044e-05","3.301","0.04368481"
"6.26525","2.4224e-05","","0.04368483"
"6.2655","2.4399e-05","","0.04368485"
"6.26575","2.4437e-05","","0.04368487"
"6.266","2.4272e-05","3.302","0.04368489"
"6.26625","2.4134e-05","","0.04368491"
"6.2665","2.4096e-05","","0.04368493"
"6.26675","2.411e-05","","0.04368495"
"6.267","2.4338e-05","3.301","0.04368497"
"6.26725","2.4234e-05","","0.04368499"
"6.2675","2.4186e-05","","0.04368501"
"6.26775","2.4338e-05","","0.04368503"
"6.268","2.4816e-05","3.301","0.04368505"
"6.26825","2.484e-05","","0.04368507"
"6.2685","2.4674e-05","","0.0436851"
"6.26875","2.465e-05","","0.04368512"
"6.269","2.4385e-05","3.302","0.04368514"
"6.26925","2.4238e-05","","0.04368516"
"6.2695","2.4352e-05","","0.04368518"
"6.26975","2.4276e-05","","0.0436852"
"6.27","2.4565e-05","3.3","0.04368522"
"6.27025","2.4513e-05","","0.04368524"
"6.2705","2.4096e-05","","0.04368526"
"6.27075","2.4499e-05","","0.04368528"
"6.271","2.421e-05","3.301","0.0436853"
"6.27125","2.4286e-05","","0.04368532"
"6.2715","2.4286e-05","","0.04368534"
"6.27175","2.4399e-05","","0.04368536"
"6.272","2.4385e-05","3.301","0.04368538"
"6.27225","2.4324e-05","","0.0436854"
"6.2725","2.402e-05","","0.04368542"
"6.27275","2.4134e-05","","0.04368544"
"6.273","2.43e-05","3.301","0.04368546"
"6.27325","2.43e-05","","0.04368548"
"6.2735","2.4096e-05","","0.0436855"
"6.27375","2.4096e-05","","0.04368552"
"6.274","2.3959e-05","3.301","0.04368554"
"6.27425","2.4082e-05","","0.04368556"
"6.2745","2.4309e-05","","0.04368558"
"6.27475","2.4035e-05","","0.0436856"
"6.275","2.4665e-05","3.302","0.04368562"
"6.27525","2.4537e-05","","0.04368564"
"6.2755","2.4499e-05","","0.04368566"
"6.27575","2.412e-05","","0.04368568"
"6.276","2.4044e-05","3.301","0.0436857"
"6.27625","2.402e-05","","0.04368572"
"6.2765","2.4286e-05","","0.04368574"
"6.27675","2.4423e-05","","0.04368576"
"6.277","2.4527e-05","3.301","0.04368578"
"6.27725","2.4338e-05","","0.0436858"
"6.2775","2.4437e-05","","0.04368582"
"6.27775","2.4527e-05","","0.04368584"
"6.278","2.4551e-05","3.301","0.04368586"
"6.27825","2.4347e-05","","0.04368588"
"6.2785","2.4286e-05","","0.0436859"
"6.27875","2.4551e-05","","0.04368592"
"6.279","2.4309e-05","3.301","0.04368594"
"6.27925","2.4475e-05","","0.04368596"
"6.2795","2.4134e-05","","0.04368598"
"6.27975","2.4347e-05","","0.043686"
"6.28","2.4309e-05","3.301","0.04368602"
"6.28025","2.4058e-05","","0.04368604"
"6.2805","2.3997e-05","","0.04368606"
"6.28075","2.4082e-05","","0.04368608"
"6.281","2.4058e-05","3.301","0.0436861"
"6.28125","2.4347e-05","","0.04368612"
"6.2815","2.4186e-05","","0.04368614"
"6.28175","2.4475e-05","","0.04368616"
"6.282","2.4575e-05","3.301","0.04368618"
"6.28225","2.4073e-05","","0.0436862"
"6.2825","2.3968e-05","","0.04368622"
"6.28275","2.43e-05","","0.04368624"
"6.283","2.4376e-05","3.301","0.04368626"
"6.28325","2.456e-05","","0.04368628"
"6.2835","2.4272e-05","","0.0436863"
"6.28375","2.4551e-05","","0.04368632"
